GeneID	RT	ST	LF	BU	FL	FR1	FR2	FR3	FR4	FR5	FRB	FRB3	FRB5	FRB7
Capana00g003026	3.013636	0.835851	1.412997	91.631538	136.557312	1.101826	2.113853	0.977214	1.738938	1.120266	0.775312	1.55609	0.899984	1.258065
Capana00g003028	0	0.109071	0.319051	0	0.161303	0	0	0	0.288476	0	0	0	0	0.323031
Capana00g003027	20.979641	9.954256	7.951708	4.541385	7.947997	23.916788	17.22683	19.4953	23.694386	14.233394	9.858079	22.019375	20.672974	21.654591
Capana00g003030	1.886241	0	0.397579	0	1.909319	0.708608	2.067718	0.190062	0.438986	0	0	0	0.244202	0
Capana00g003036	0	0.110466	0.239077	103.805862	75.954926	0	0	0	0	0	0	0	0	0.105487
Capana00g003035	18.338434	20.91313	26.225235	11.231359	8.008305	20.975225	21.408205	20.80537	18.137356	14.435622	16.362093	21.484159	21.907743	22.046982
Capana00g003039	10.242678	8.513493	11.552312	7.152924	4.341602	7.433867	9.711858	7.744545	6.66163	6.884671	5.121236	7.944596	4.352106	4.163257
Capana00g003042	45.669727	26.628853	40.326641	10.720907	40.419827	12.300099	19.931246	36.666397	30.371141	16.007977	4.335691	0.993285	0.791235	0.159769
Capana00g003041	69.849854	60.517136	72.267281	86.602188	38.073933	29.754011	57.697838	69.431824	80.944557	57.763245	35.970287	49.485767	40.032791	50.670311
Capana00g003043	85.470245	66.289497	107.281235	213.632339	121.46524	45.812397	79.348366	93.250168	77.910973	50.38895	54.473423	160.736572	137.466446	154.808121
Capana00g003047	10.975533	6.207997	7.906553	9.954679	5.224841	6.529996	7.6215	7.716978	7.854398	6.491694	6.326994	15.837889	10.679507	17.494431
Capana00g003052	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana00g003049	28.901779	9.349712	20.59037	34.732006	13.595018	26.420609	19.796801	22.457855	15.546763	13.272136	13.087445	9.573752	9.093027	10.152558
Capana00g003050	36.648075	7.935022	12.540705	40.362152	20.560318	38.03904	26.871075	27.729519	23.615372	17.011858	16.426151	13.530347	11.155291	15.546367
Capana00g003051	47.292805	38.552101	28.793919	50.48642	25.075716	73.785347	79.75116	49.158478	50.111328	35.99387	29.315338	33.505665	21.82206	34.869415
Capana00g003064	1.190175	0	0	0	0	0	0	0	0	0	0	0	1.617948	0
Capana00g003059	0	0	0.484397	0.269176	0	0.515489	0	0.400356	0.043239	0.317238	0.167693	0	0	0
Capana00g003060	0	0	0	0	0	0.485303	0.454908	1.138121	0	0	0.654153	0	0	0
Capana00g003061	0.100004	0	0.394885	0	0.251072	0.241242	0	0.225086	0.089136	0	0.389921	0.123639	0	0.198824
Capana00g003058	9.889103	16.875736	20.044785	3.319427	3.159097	18.020432	20.201117	17.874615	16.98064	11.205737	8.669433	18.960299	15.088774	24.883518
Capana00g003062	9.3333	10.976495	17.223833	3.45021	3.549184	11.620627	11.930948	14.626308	15.603567	7.771829	12.234993	12.124376	13.062662	14.231962
Capana00g003072	10.679461	10.409852	10.407082	0.993682	3.602247	13.439973	13.786864	18.057734	16.178789	7.417165	4.944767	10.858636	4.372217	17.513288
Capana00g003074	0	0.638881	2.028732	0.208929	0.13516	1.762219	1.91	0.7475	0.331776	0	0.584578	3.709987	0	0.108722
Capana00g003073	26.905329	30.596193	28.362465	31.387144	27.137377	25.776033	28.623127	23.899557	29.844912	23.341404	17.98946	21.394503	19.835896	27.15131
Capana00g003075	22.668161	11.796119	8.382618	24.50362	50.360207	8.778796	10.151341	17.754009	11.748394	7.615041	8.757564	11.494791	20.631218	30.739349
Capana00g003076	6.924177	6.022155	9.538532	2.67691	3.363235	7.120767	7.601584	6.913161	7.306505	4.52659	5.184777	4.917387	9.518298	9.674088
Capana00g003077	21.717609	22.486485	20.758787	7.00551	8.961505	17.790314	18.539021	25.774273	18.884211	15.120478	12.307633	22.6336	10.482945	21.640795
Capana00g003078	290.26358	355.995331	333.230774	152.917664	178.706329	209.016937	306.320465	251.516571	332.101837	178.236115	177.465652	227.868271	132.960403	277.97818
Capana00g003081	9.283435	0.364902	0	0.30341	5.603217	0	0	0	0.514937	1.571071	0.55227	0.177742	1.067123	1.630715
Capana00g003083	111.090675	61.503277	20.99325	9.545583	14.879856	8.185878	14.454886	9.697381	17.909975	5.197049	4.228166	9.278184	2.515914	5.801597
Capana00g003079	46.660927	46.412167	71.071457	13.007132	39.191299	38.472893	38.999493	123.392784	42.123951	22.142153	27.997215	55.89616	94.71833	64.171768
Capana00g003084	4.189261	5.048153	4.199986	6.106169	1.519013	8.979961	9.454901	3.477337	4.300518	1.541434	0.957918	2.704442	1.307563	1.371816
Capana00g003085	35.573227	43.255795	26.658424	5.585334	18.262125	21.569569	41.075733	35.253647	23.11445	9.351264	10.954724	24.753187	1.185169	1.874175
Capana00g003087	36.557999	109.647636	68.07782	30.367792	29.326675	58.559349	90.061668	59.395481	69.906876	44.079567	45.857243	30.58642	59.045475	45.913429
Capana00g003089	21.141838	22.523867	16.626631	25.516378	27.262608	22.599245	34.909897	22.251957	24.548777	49.69463	67.21447	26.000816	80.850456	35.73951
Capana00g003090	6.472981	6.146639	6.567005	5.951704	7.988988	3.152348	8.94217	9.449637	5.481492	17.187494	44.386017	7.89284	35.525436	14.015342
Capana00g003097	157.704376	14.991982	95.478264	42.424381	138.363998	0.569662	0.745754	0.365301	0.126505	0	0	0	1.198321	0.745443
Capana00g003098	147.872116	13.573743	84.531273	42.620728	138.769272	0.671401	0.745752	0.277942	0.126505	0	0	0	1.228393	0.673386
Capana00g003093	91.361526	230.147919	216.324097	32.285355	98.709526	156.383057	150.078323	128.998932	155.877243	54.318913	47.066582	92.268036	59.848766	89.403046
Capana00g003094	32.988113	26.615356	33.965229	12.181088	39.645679	34.932266	28.550827	34.588951	33.439743	13.661264	11.68863	25.209696	19.334135	18.88942
Capana00g003102	2.430303	0	0.789322	23.413363	6.039756	1.018883	0	0.460169	0.258877	5.962425	2.795173	0.747028	4.608623	3.509527
Capana00g003105	37.366726	113.393631	124.266846	58.180153	67.294685	57.595467	70.831398	49.012447	46.886749	31.58728	29.106894	86.741112	88.941376	100.370949
Capana00g003106	0.517315	0	0	0.420169	0	0	0	0	0	0	7.254668	13.231031	90.008453	50.1138
Capana00g003107	0.694601	1.009022	2.880664	0.285162	1.322119	0.306307	0.793523	1.044778	0.30869	0.796655	0.277577	0.406502	0.509228	0.457084
Capana00g003108	0.580089	1.614055	2.485669	1.279737	2.944345	1.69712	1.545167	2.74617	1.40206	1.254578	1.144279	0.970509	0.333648	0.907503
Capana00g003110	3.625562	0.822651	1.711994	16.245218	8.416555	0.925582	0.650576	0	0.478119	1.463936	0.518124	0	0	0
Capana00g003109	9.648785	11.28859	13.07857	12.286216	7.620845	5.420768	7.16267	9.498757	9.806744	8.165491	9.157653	7.39505	9.715978	11.49629
Capana00g003111	55.03236	206.495712	260.456421	27.382961	52.002697	125.431747	96.931679	255.646774	166.502426	51.494503	53.127129	212.955032	64.439507	85.057625
Capana00g003113	30.215815	25.853832	31.051811	14.930402	14.425566	24.025314	19.722576	25.355074	26.334686	13.148367	12.766745	15.333531	19.137287	22.346521
Capana00g003116	15.293479	14.792472	13.489842	8.408122	6.93645	13.839996	16.996229	13.074153	13.186673	15.865735	11.510774	12.184028	9.340183	15.170925
Capana00g003114	26.058708	10.04691	17.272425	52.849941	49.860649	57.53503	18.632912	10.292141	25.033421	9.190011	14.785403	32.408154	511.861572	607.293213
Capana00g003117	17.864517	20.954359	19.312326	8.539872	8.189602	16.19677	16.070915	21.85437	15.688518	14.447755	13.888597	22.137362	17.454088	22.814724
Capana00g003119	6.0432	10.870028	21.301176	8.646861	4.035753	17.461433	12.393461	11.744118	11.575309	13.035314	12.197509	5.193868	10.04332	11.861912
Capana00g003121	24.995518	28.798965	16.755283	72.920357	54.156082	31.871742	37.316708	27.203592	32.810665	40.942905	45.231308	22.176001	47.511295	41.568432
Capana00g003123	23.679531	19.586912	16.729603	13.091516	7.414272	26.564817	28.374823	19.059633	20.051193	11.075203	9.157129	10.646888	10.055513	14.518458
Capana00g003124	22.312286	198.003464	544.793274	26.014904	400.634369	119.641403	125.947556	23.778353	104.848816	10.167989	5.091657	0.860847	3.756881	1.334478
Capana00g003125	0	0	0	1.761235	0	0	0	0.440508	0.194111	0.552901	0	0	0.79339	0
Capana00g003127	14.890674	24.660263	8.613321	4.84073	30.410433	6.562305	12.777043	1.170192	2.626196	1.154825	0.319359	0	1.066686	0.191958
Capana00g003128	12.910999	10.40985	13.63219	4.06485	6.918389	21.208075	14.200518	9.952403	10.774451	2.785889	2.294188	2.586286	1.573093	2.576998
Capana00g003129	0.271262	36.616745	79.853889	35.095146	30.623011	172.846603	106.507439	73.122581	53.632915	68.956001	33.532715	34.580105	6.491617	7.272714
Capana00g003130	0	46.601311	52.943943	34.72121	36.027237	236.629089	255.661819	257.631287	215.314453	50.917984	30.747431	145.594543	1.242872	1.726587
Capana00g003131	0	28.830729	28.096613	11.471471	7.643046	81.291626	57.224014	39.862099	32.897335	37.431496	29.303329	39.998035	9.0101	11.064319
Capana00g003132	29.279026	29.036661	28.83901	16.633776	6.07894	24.86549	39.269794	24.059639	23.396515	8.907553	5.710679	4.41959	3.88639	8.2279
Capana00g003134	7.955471	5.191579	26.733541	4.712111	25.758768	0.402809	0.590704	2.176008	1.342144	0	0.289578	0.414521	1.648618	1.873354
Capana00g003133	7.713614	6.685141	6.972935	8.2495	4.135854	12.114297	11.439255	12.188302	9.479429	15.929631	10.605014	5.271089	4.268752	6.370969
Capana00g003140	5.540284	5.074291	6.32796	24.416637	6.843366	7.417352	7.507259	4.338891	5.973701	11.109292	7.908061	4.293688	6.975772	4.309787
Capana00g003141	6.906119	9.023645	1.58138	0	0.839941	3.487038	3.492407	8.807661	5.617158	2.659762	2.833059	0.951724	0	0.577832
Capana00g003142	34.891685	53.241711	13.728491	43.650604	26.897953	61.197922	62.848408	98.088364	63.763466	78.212753	56.579113	51.287247	13.326008	38.688854
Capana00g003144	7.618659	0	0	0	0	2.184535	6.391209	10.784088	4.52839	2.603094	4.026956	6.36018	0	4.308887
Capana00g003152	2.505427	1.52078	3.444036	0	0.717616	2.494273	1.109704	3.311943	1.620614	1.385793	1.803158	1.607517	1.264834	1.725843
Capana00g003153	1.303506	0	1.611947	0	0.223028	1.231007	0	0.983399	1.10617	1.148482	0.845084	0.509767	0	0
Capana00g003155	1.763993	0	2.354974	0	0	0	1.228193	2.1443	3.514626	2.479325	0	1.02226	0	0
CaZunla-1_MYB.Chr00.11	3.415886	1.414501	2.849597	0	0.426858	0	1.157455	1.352126	1.087111	0	0.319497	1.134942	1.077269	0.519391
Capana00g003159	0	0.148531	0.297203	11.25119	6.298642	0	0	0.091636	0	0.266604	0.389303	0.096853	1.000897	0.652779
Capana00g003160	0	0	0.462838	0.784134	0	0	0.362363	0.188936	0.592016	0	0.153427	0.168815	0	0.310716
Capana00g003162	0	0.38709	0.433326	93.178345	79.281395	0	0	0	0.383575	0	0	0.119965	0.633607	0
Capana00g003163	0.748978	0.398971	0	4.778237	1.421384	0	0	0.178914	0	1.791022	2.031709	0.239051	1.140083	0.378872
Capana00g003165	18.581829	21.512465	22.760656	9.646817	13.922462	22.438524	26.540834	25.16613	34.40284	44.237228	26.125141	21.2938	26.472265	27.213566
Capana00g003169	0.559495	1.407019	6.033965	1.567583	0.83164	1.026728	3.127503	3.835823	0.768239	1.052122	1.471316	4.22226	7.061213	3.657733
Capana00g003166	0.651172	0.692973	1.934497	6.9408	1.439096	0	0	0.43059	0.427319	32.797195	61.983936	15.812685	85.147217	49.156097
Capana00g003167	0	0.461522	0	0	0	0	0	0	0	0.312686	0.916123	0	0.980944	0
Capana00g003168	2.045148	0.371315	2.09524	22.918558	0.712678	0	0	1.01634	0.831251	83.432121	116.928848	36.317146	170.053818	105.11116
Capana00g003170	23.831223	42.875881	30.35948	10.252756	28.837019	40.074802	40.954254	22.671137	21.879173	5.020128	7.330831	23.930832	9.744287	18.020321
Capana00g003172	0.640749	0.554682	1.173298	0.684258	0.413223	1.937259	1.042671	0.486489	0.971447	0.155566	0.392449	0.251337	0	0.144266
Capana00g003174	0.877901	0.165029	0.247728	0.378705	0.258655	0.210803	0	0	0	0	0	0	0	0.350201
Capana00g003173	239.305893	273.195007	123.132233	85.139503	74.360229	178.437088	251.570023	248.044464	339.964508	131.474121	99.580513	166.493134	130.111633	238.843872
Capana00g003175	10.279396	13.767303	27.075642	4.613628	12.844617	29.666597	27.894079	13.05792	23.805046	20.660074	11.692872	13.597087	15.406935	17.487509
Capana00g003177	61.050594	67.626915	77.413704	116.61705	43.029106	88.271454	93.740715	70.130585	98.703232	62.903263	47.756134	53.102703	39.64666	108.418411
Capana00g003178	2.577739	0	1.385075	0.983475	8.53467	0.774043	0.521446	0.152636	3.078142	0	0.925059	0.773276	6.415565	26.203482
Capana00g003179	0	13.657434	8.011203	44.048328	11.606336	12.38378	8.429584	8.461758	7.111506	0.892993	1.376999	3.624673	4.483025	4.385154
Capana00g003187	24.627811	43.022175	37.743217	10.405127	15.550744	23.425125	26.289034	31.875698	36.891483	19.755527	18.188702	26.244181	22.086248	31.963806
Capana00g003189	60.360043	44.293255	31.465279	38.127243	67.610832	18.996119	45.039524	88.874962	118.024895	39.35907	29.298801	58.377045	90.263252	58.060696
Capana00g003190	0.086394	1.316779	0.239257	0.886357	0.325352	0.192027	1.251559	1.998344	1.107611	0.420459	1.442853	1.379056	0.585786	0.894041
Capana00g003193	15.567214	11.691248	20.892527	4.354578	7.553957	47.589069	26.46817	30.374769	22.381796	18.849836	5.901233	8.609722	10.390242	19.343107
Capana00g003194	26.817987	46.668503	64.844009	37.014614	32.710896	134.394974	61.380653	53.078308	40.019199	37.483509	53.988346	279.716705	21.86199	19.648638
Capana00g003196	28.998987	21.858881	9.044925	29.512163	20.499159	22.73377	35.551334	30.491985	32.133575	20.523468	20.3526	42.538727	24.379967	40.602631
Capana00g003197	0	0	0.202039	16.551596	17.130075	0	0	0.679331	1.362874	25.407806	18.787758	6.992624	37.619225	25.470407
Capana00g003200	55.835251	54.734966	23.205034	9.434283	19.892641	18.486862	27.593683	23.020458	28.735313	17.994471	24.037125	14.323263	18.187412	17.234982
Capana00g003201	9.773531	5.64087	4.994161	3.515806	4.496565	15.001156	13.43177	5.86931	7.163286	6.126748	3.091626	3.195947	3.413183	4.280032
Capana00g003208	2.650487	5.071531	5.775055	0.867939	1.781298	9.469995	6.844095	2.89547	4.004155	2.645452	0.788694	2.281638	1.648312	1.806556
Capana00g003212	150.179932	144.342712	254.300812	404.924408	111.460258	173.620682	171.796631	210.659149	216.228333	130.189957	110.288345	172.736038	106.908676	182.050797
Capana00g003213	77.372475	45.274147	49.987244	80.066338	53.587891	44.277943	75.382484	68.829605	73.488365	64.378395	37.405598	51.698437	55.926796	59.077419
Capana00g003219	176.036041	79.356781	96.742081	31.289297	108.804352	25.101437	31.301853	25.315811	18.609467	8.247709	5.50119	23.352224	39.925705	43.184044
Capana00g003222	170.351807	15.395799	92.58786	46.039879	155.486435	0.671401	0.745752	0.277942	0.126505	0	0	0	1.367186	0.714956
Capana00g003220	7.743601	5.107274	9.067043	6.170879	4.828712	8.109667	10.030411	9.495601	8.795098	9.346049	7.321502	11.281337	10.860869	9.061493
Capana00g003225	0	0	0	0.81205	0	0	0	0.154715	0	4.347094	1.443823	0.472883	1.201113	1.93891
Capana00g003226	0	0	0	0	0	0	0	0	0	4.190658	1.447249	0	0.970701	1.359246
Capana00g003228	2.701655	0	4.66952	2.457435	2.616818	11.273188	10.527517	6.34719	6.334289	8.514679	4.827643	4.438909	4.957436	4.547363
Capana00g003229	0.548868	0.844959	2.928366	116.994308	156.525131	0	1.280937	0.080335	0	0	0	0	0.374415	0
Capana00g003230	9.26002	17.892708	17.911592	4.875183	9.541482	35.936611	26.656153	23.339941	24.666327	18.122955	12.429743	14.136306	15.576195	13.129417
Capana00g003231	95.27327	123.203056	88.650406	26.756392	19.298969	15.964839	21.992752	13.969246	18.555462	1.829735	2.543078	4.790994	3.832659	3.464792
Capana00g003232	48.06424	46.00399	21.495928	38.940479	32.494888	35.848892	32.078308	34.607807	32.67292	36.575546	31.369625	55.337303	38.858345	62.022896
Capana00g003234	4.021984	11.921087	13.151398	1.446824	3.276155	10.841109	9.394124	11.80941	7.43723	4.332418	2.930501	3.664994	5.58991	8.173325
Capana00g003237	14.66633	12.748516	8.226213	4.222282	1.906826	6.032496	6.92206	1.284525	3.683361	2.11496	1.198464	0.378378	0.65673	0.402457
Capana00g003235	9.445681	5.131155	8.616626	3.821829	1.806154	6.098074	5.129447	4.291769	5.288711	5.41335	2.456673	4.356294	0.990628	1.657632
Capana00g003241	0	0	0	0.72281	0	0	0	0	0	0	0	0.344895	0	0
Capana00g003254	0	0	0	0	0	0	0	0	0	0	0	0	2.462747	4.082509
Capana00g003255	19.3318	18.843233	15.203596	3.585528	6.416464	26.856182	23.031462	20.607122	21.883417	16.5201	9.534407	17.63228	5.858235	13.820577
Capana00g003257	3.304378	1.373755	1.558752	1.361465	1.326164	2.949981	3.300858	2.043702	4.312869	2.425626	3.054802	3.309871	0.805278	3.028847
Capana00g003258	6.722982	5.68901	12.680613	2.661564	1.456841	6.612227	15.284782	11.454724	10.810449	7.527399	8.656799	7.043411	1.556537	7.761244
Capana00g003256	48.486446	20.427992	47.75618	7.440228	18.078611	21.298494	29.046675	17.29756	13.058019	15.983118	13.940801	8.603381	8.069567	5.181276
Capana00g003260	13.652776	3.246395	4.857734	7.069011	2.840363	9.182592	4.830235	3.447809	1.992284	0.569709	0	0.461541	0.552392	0.96498
Capana00g003263	0.83419	4.277085	5.361102	0	0.676804	1.366075	1.869909	1.110693	0.688076	0.45995	0.511427	0.972836	0.854755	1.223855
Capana00g003264	2.981423	5.775609	13.771542	0.383306	0	2.245937	1.611699	2.563268	1.786098	1.195131	1.142762	3.487147	1.00963	1.360509
Capana00g003265	22.075836	12.523231	12.206283	23.595425	14.97087	9.933308	13.086924	18.642538	16.131664	5.802632	6.121995	25.985672	13.5759	30.469322
Capana00g003267	0.128408	0.45562	0	1426.57373	1839.775635	0	0	0	0.463014	0	0	0	0.669699	0.723714
Capana00g003268	469.923737	463.661163	567.797668	247.074295	157.300018	361.859436	444.107117	442.019348	532.321167	421.867188	294.112274	263.50647	153.187485	338.247681
Capana00g003270	7.580403	8.840691	6.645108	4.241169	3.351223	8.63737	10.863029	9.796576	10.8733	6.72035	5.214691	3.360202	1.305228	1.207631
Capana00g003269	14.04545	6.269751	6.900194	60.551357	27.530134	6.360057	8.148951	9.368906	10.870115	8.343032	7.433755	11.874283	12.010483	12.374107
Capana00g003271	15.12812	6.37385	5.975531	4.877784	2.525664	13.840132	11.632238	2.219917	6.344046	3.889547	1.035506	0.308495	0.814054	0.781002
Capana00g003273	6.632424	13.330249	7.304986	9.330137	5.396492	16.674728	55.584682	31.769709	19.118904	8.674245	5.521774	1.407312	2.227454	1.547222
Capana00g003274	39.566669	26.65634	18.924385	11.871221	22.186266	28.551044	31.578659	60.02224	52.154797	31.611135	33.885765	107.748596	79.132286	144.080353
Capana00g003275	36.76012	39.168777	50.326973	117.700134	59.578556	29.970158	38.81012	36.108322	62.563198	60.249092	40.566956	28.186716	58.013252	51.042706
Capana00g003277	17.014597	12.565364	11.408182	4.586046	5.5801	17.568115	12.4099	10.025283	11.239527	7.891989	7.647997	9.777485	16.339174	17.474499
Capana00g003278	1.752693	1.687672	1.414235	0.616218	0.757679	2.107751	3.658562	1.363974	1.638544	0.783618	0.500068	0.350301	0.61381	0.695229
Capana00g003279	83.844376	46.602528	37.525951	17.51692	13.940507	72.792343	76.954208	91.546623	72.229454	48.549763	35.742088	91.882286	54.08696	101.975456
Capana00g003280	0.642685	0.289899	1.942421	1.466009	0.669237	1.939711	0	0	0.189993	0.346807	0	0	0.136926	0
Capana00g003281	14.053401	7.373561	3.853458	39.648174	16.112326	2.294569	4.421906	5.906821	5.503355	10.303533	6.399023	6.199058	4.257811	4.530323
Capana00g003283	18.162769	54.144123	29.061609	14.217952	16.86644	22.769749	18.518705	9.410748	14.740752	4.100881	4.675341	4.669589	16.434608	20.565632
Capana00g003282	26.16198	22.103695	32.73679	25.660616	19.943087	25.229126	25.301657	21.369558	25.154728	21.834087	18.175339	19.171026	18.114187	16.121344
Capana00g003285	0.547815	0.894702	2.076041	0	0.197035	1.884591	1.633084	2.492728	2.623188	1.555859	0.87401	1.780201	0.364219	1.591616
Capana00g003286	0.142345	0.252003	0.401047	0.129079	0.323285	0.457436	0.465633	0.59476	0.878482	0.135078	0.158485	0.623265	0	0.435281
